carbon_dioxide (ppm);carbon_monoxide (ug/m3);nitrogen_dioxide (ug/m3);ozone (ug/m3);pm_10 (ug/m3);pm_2_5 (ug/m3);timestamp;latitude;longitude;device name
-99;253;21;74;6;4;2023-08-04T21:00:00.000Z;;;
-99;238;20;75;6;3;2023-08-04T21:15:00.000Z;;;
-99;232;17;76;6;3;2023-08-04T21:30:00.000Z;;;
-99;258;22;71;7;4;2023-08-04T21:45:00.000Z;;;
-99;270;30;62;7;4;2023-08-04T22:00:00.000Z;;;
-99;308;30;57;7;4;2023-08-04T22:15:00.000Z;;;
-99;267;23;63;9;5;2023-08-04T22:30:00.000Z;;;
-99;277;22;63;10;6;2023-08-04T22:45:00.000Z;;;
-99;308;29;54;9;5;2023-08-04T23:00:00.000Z;;;
-99;293;27;58;7;4;2023-08-04T23:15:00.000Z;;;
-99;266;15;67;7;4;2023-08-04T23:30:00.000Z;;;
-99;308;25;59;8;4;2023-08-04T23:45:00.000Z;;;
-99;272;17;64;7;4;2023-08-05T00:00:00.000Z;;;
-99;252;15;70;7;4;2023-08-05T00:15:00.000Z;;;
-99;246;15;70;7;4;2023-08-05T00:30:00.000Z;;;
-99;237;14;72;6;4;2023-08-05T00:45:00.000Z;;;
-99;257;19;70;6;4;2023-08-05T01:00:00.000Z;;;
-99;262;21;68;7;4;2023-08-05T01:15:00.000Z;;;
-99;272;28;57;8;4;2023-08-05T01:30:00.000Z;;;
-99;292;29;57;7;4;2023-08-05T01:45:00.000Z;;;
-99;265;23;68;7;4;2023-08-05T02:00:00.000Z;;;
-99;253;21;67;6;4;2023-08-05T02:15:00.000Z;;;
-99;234;22;67;7;4;2023-08-05T02:30:00.000Z;;;
-99;227;22;68;6;3;2023-08-05T02:45:00.000Z;;;
-99;208;18;67;6;4;2023-08-05T04:00:00.000Z;;;
-99;210;19;67;6;4;2023-08-05T04:15:00.000Z;;;
-99;205;18;67;6;3;2023-08-05T04:30:00.000Z;;;
-99;219;21;66;7;4;2023-08-05T04:45:00.000Z;;;
-99;206;18;66;6;3;2023-08-05T05:00:00.000Z;;;
-99;196;14;70;6;3;2023-08-05T05:15:00.000Z;;;
-99;194;15;69;6;3;2023-08-05T05:30:00.000Z;;;
-99;195;15;66;6;3;2023-08-05T05:45:00.000Z;;;
-99;201;17;66;6;3;2023-08-05T06:00:00.000Z;;;
-99;207;19;64;7;4;2023-08-05T06:15:00.000Z;;;
-99;212;19;61;7;4;2023-08-05T06:30:00.000Z;;;
-99;219;19;60;7;4;2023-08-05T06:45:00.000Z;;;
-99;223;22;61;7;4;2023-08-05T07:00:00.000Z;;;
-99;227;28;59;7;4;2023-08-05T07:15:00.000Z;;;
-99;214;24;60;7;3;2023-08-05T07:30:00.000Z;;;
-99;261;22;61;7;4;2023-08-05T07:45:00.000Z;;;
-99;218;23;59;23;8;2023-08-05T08:00:00.000Z;;;
-99;216;19;62;7;4;2023-08-05T08:15:00.000Z;;;
-99;211;21;62;9;4;2023-08-05T08:30:00.000Z;;;
-99;215;18;64;9;4;2023-08-05T08:45:00.000Z;;;
-99;211;16;68;8;4;2023-08-05T09:00:00.000Z;;;
-99;205;17;69;8;4;2023-08-05T09:15:00.000Z;;;
-99;205;17;73;8;4;2023-08-05T09:30:00.000Z;;;
-99;203;17;74;8;3;2023-08-05T09:45:00.000Z;;;
-99;221;20;75;9;4;2023-08-05T10:00:00.000Z;;;
-99;206;18;79;9;4;2023-08-05T10:15:00.000Z;;;
-99;230;19;80;9;4;2023-08-05T10:30:00.000Z;;;
-99;226;15;80;8;4;2023-08-05T10:45:00.000Z;;;
-99;210;14;80;8;3;2023-08-05T11:00:00.000Z;;;
-99;208;14;82;7;3;2023-08-05T11:15:00.000Z;;;
-99;244;21;82;7;3;2023-08-05T11:30:00.000Z;;;
-99;237;14;86;7;4;2023-08-05T11:45:00.000Z;;;
-99;198;10;92;6;3;2023-08-05T12:00:00.000Z;;;
-99;210;14;91;7;4;2023-08-05T12:15:00.000Z;;;
-99;211;16;92;8;4;2023-08-05T12:30:00.000Z;;;
-99;219;17;91;7;4;2023-08-05T12:45:00.000Z;;;
-99;202;10;93;7;4;2023-08-05T13:00:00.000Z;;;
-99;207;7;91;6;4;2023-08-05T13:15:00.000Z;;;
-99;195;9;94;7;4;2023-08-05T13:30:00.000Z;;;
-99;213;16;96;7;4;2023-08-05T13:45:00.000Z;;;
-99;283;36;92;8;4;2023-08-05T14:15:00.000Z;;;
-99;231;22;96;8;4;2023-08-05T14:30:00.000Z;;;
-99;222;19;95;7;4;2023-08-05T14:45:00.000Z;;;
-99;278;33;91;9;5;2023-08-05T14:00:00.000Z;;;
-99;209;18;97;8;4;2023-08-05T15:00:00.000Z;;;
-99;222;20;94;7;4;2023-08-05T15:15:00.000Z;;;
-99;222;20;94;7;4;2023-08-05T15:15:00.000Z;;;
-99;224;23;96;7;4;2023-08-05T15:30:00.000Z;;;
-99;235;22;93;8;5;2023-08-05T15:45:00.000Z;;;
-99;233;16;95;8;5;2023-08-05T16:00:00.000Z;;;
-99;224;16;93;8;5;2023-08-05T16:15:00.000Z;;;
-99;235;18;93;8;5;2023-08-05T16:30:00.000Z;;;
-99;215;15;96;8;5;2023-08-05T16:45:00.000Z;;;
-99;235;20;95;9;6;2023-08-05T17:00:00.000Z;;;
-99;227;18;101;11;7;2023-08-05T17:15:00.000Z;;;
-99;247;25;107;14;9;2023-08-05T17:30:00.000Z;;;
-99;246;27;116;14;9;2023-08-05T17:45:00.000Z;;;
-99;256;30;120;12;7;2023-08-05T18:00:00.000Z;;;
-99;256;30;120;12;7;2023-08-05T18:00:00.000Z;;;
-99;256;34;125;11;7;2023-08-05T18:15:00.000Z;;;
-99;267;37;133;11;6;2023-08-05T18:30:00.000Z;;;
-99;281;40;138;14;8;2023-08-05T18:45:00.000Z;;;
-99;311;43;123;13;8;2023-08-05T20:15:00.000Z;;;
-99;305;42;121;13;7;2023-08-05T20:30:00.000Z;;;
-99;338;49;109;13;7;2023-08-05T20:45:00.000Z;;;
-99;316;46;125;14;8;2023-08-05T20:00:00.000Z;;;
-99;372;59;98;13;7;2023-08-05T21:00:00.000Z;;;
-99;373;52;105;14;8;2023-08-05T21:15:00.000Z;;;
-99;465;64;85;15;9;2023-08-05T21:30:00.000Z;;;
-99;488;72;70;16;9;2023-08-05T21:45:00.000Z;;;
-99;426;69;67;16;9;2023-08-05T22:00:00.000Z;;;
-99;464;66;64;18;9;2023-08-05T22:15:00.000Z;;;
-99;422;46;77;13;7;2023-08-05T22:30:00.000Z;;;
-99;411;60;62;16;9;2023-08-05T22:45:00.000Z;;;
-99;267;18;58;13;7;2023-08-06T01:00:00.000Z;;;
-99;244;17;59;12;7;2023-08-06T01:15:00.000Z;;;
-99;228;16;56;11;6;2023-08-06T01:30:00.000Z;;;
-99;217;15;52;11;6;2023-08-06T01:45:00.000Z;;;
-99;210;16;49;10;6;2023-08-06T02:00:00.000Z;;;
-99;206;15;52;10;6;2023-08-06T02:15:00.000Z;;;
-99;208;15;50;10;6;2023-08-06T02:30:00.000Z;;;
-99;191;15;50;8;4;2023-08-06T02:45:00.000Z;;;
-99;175;18;52;6;4;2023-08-06T04:00:00.000Z;;;
-99;174;19;50;6;3;2023-08-06T04:15:00.000Z;;;
-99;173;20;49;6;3;2023-08-06T04:30:00.000Z;;;
-99;173;21;49;6;3;2023-08-06T04:45:00.000Z;;;
-99;169;22;49;6;3;2023-08-06T05:00:00.000Z;;;
-99;172;22;51;6;3;2023-08-06T05:15:00.000Z;;;
-99;172;22;51;6;3;2023-08-06T05:15:00.000Z;;;
-99;173;21;51;6;3;2023-08-06T05:30:00.000Z;;;
-99;176;18;50;6;4;2023-08-06T05:45:00.000Z;;;
-99;186;22;50;6;3;2023-08-06T08:00:00.000Z;;;
-99;186;23;51;6;3;2023-08-06T08:15:00.000Z;;;
-99;189;25;49;6;3;2023-08-06T08:30:00.000Z;;;
-99;187;23;51;7;3;2023-08-06T08:45:00.000Z;;;
-99;182;23;53;6;3;2023-08-06T09:15:00.000Z;;;
-99;182;23;54;6;3;2023-08-06T09:30:00.000Z;;;
-99;188;26;53;6;3;2023-08-06T09:45:00.000Z;;;
-99;189;23;52;6;3;2023-08-06T09:00:00.000Z;;;
-99;192;27;54;6;3;2023-08-06T10:00:00.000Z;;;
-99;191;26;56;6;3;2023-08-06T10:15:00.000Z;;;
-99;191;25;56;5;3;2023-08-06T10:30:00.000Z;;;
-99;195;25;56;6;3;2023-08-06T10:45:00.000Z;;;
-99;186;20;59;7;4;2023-08-06T12:00:00.000Z;;;
-99;187;22;59;7;3;2023-08-06T12:15:00.000Z;;;
-99;188;21;62;7;4;2023-08-06T12:30:00.000Z;;;
-99;186;22;64;7;4;2023-08-06T12:45:00.000Z;;;
-99;191;21;64;10;6;2023-08-06T13:00:00.000Z;;;
-99;187;15;67;8;4;2023-08-06T13:15:00.000Z;;;
-99;187;15;68;7;4;2023-08-06T13:30:00.000Z;;;
-99;190;14;70;7;4;2023-08-06T13:45:00.000Z;;;
-99;225;28;72;8;4;2023-08-06T15:00:00.000Z;;;
-99;185;15;79;7;4;2023-08-06T15:15:00.000Z;;;
-99;182;13;81;7;4;2023-08-06T15:30:00.000Z;;;
-99;190;14;81;7;4;2023-08-06T15:45:00.000Z;;;
-99;189;13;84;6;4;2023-08-06T16:00:00.000Z;;;
-99;183;12;88;7;4;2023-08-06T16:15:00.000Z;;;
-99;183;12;88;7;4;2023-08-06T16:15:00.000Z;;;
-99;187;15;86;6;3;2023-08-06T16:30:00.000Z;;;
-99;193;17;84;6;4;2023-08-06T16:45:00.000Z;;;
-99;196;18;84;5;3;2023-08-06T17:00:00.000Z;;;
-99;188;17;85;5;3;2023-08-06T17:15:00.000Z;;;
-99;191;18;87;5;3;2023-08-06T17:30:00.000Z;;;
-99;192;19;88;5;3;2023-08-06T17:45:00.000Z;;;
-99;197;23;88;5;3;2023-08-06T18:00:00.000Z;;;
-99;198;23;85;5;2;2023-08-06T18:15:00.000Z;;;
-99;194;16;85;5;3;2023-08-06T18:30:00.000Z;;;
-99;182;3;86;4;2;2023-08-06T18:45:00.000Z;;;
-99;216;21;79;6;3;2023-08-06T20:15:00.000Z;;;
-99;227;22;75;6;3;2023-08-06T20:30:00.000Z;;;
-99;215;20;77;6;3;2023-08-06T20:45:00.000Z;;;
-99;210;23;81;6;3;2023-08-06T20:00:00.000Z;;;
-99;210;23;74;5;3;2023-08-06T21:00:00.000Z;;;
-99;218;27;69;6;3;2023-08-06T21:15:00.000Z;;;
-99;211;29;68;5;3;2023-08-06T21:30:00.000Z;;;
-99;219;30;65;6;3;2023-08-06T21:45:00.000Z;;;
-99;215;23;68;5;2;2023-08-06T23:00:00.000Z;;;
-99;219;20;69;4;2;2023-08-06T23:15:00.000Z;;;
-99;214;22;66;5;2;2023-08-06T23:30:00.000Z;;;
-99;199;24;68;5;2;2023-08-06T23:45:00.000Z;;;
-99;194;21;71;5;2;2023-08-07T00:00:00.000Z;;;
-99;193;18;70;5;2;2023-08-07T00:15:00.000Z;;;
-99;194;18;69;5;2;2023-08-07T00:30:00.000Z;;;
-99;196;18;69;5;2;2023-08-07T00:45:00.000Z;;;
-99;193;17;68;5;2;2023-08-07T01:00:00.000Z;;;
-99;195;18;66;5;2;2023-08-07T01:15:00.000Z;;;
-99;191;16;66;5;2;2023-08-07T01:30:00.000Z;;;
-99;194;18;66;5;2;2023-08-07T01:45:00.000Z;;;
-99;194;18;66;5;2;2023-08-07T02:00:00.000Z;;;
-99;189;12;65;5;2;2023-08-07T02:15:00.000Z;;;
-99;186;10;64;5;2;2023-08-07T02:30:00.000Z;;;
-99;183;7;63;5;2;2023-08-07T02:45:00.000Z;;;
-99;180;6;58;7;3;2023-08-07T04:00:00.000Z;;;
-99;178;7;59;7;3;2023-08-07T04:15:00.000Z;;;
-99;178;8;60;8;4;2023-08-07T04:30:00.000Z;;;
-99;178;9;59;15;6;2023-08-07T04:45:00.000Z;;;
-99;178;9;61;9;4;2023-08-07T05:00:00.000Z;;;
-99;180;11;61;9;4;2023-08-07T05:15:00.000Z;;;
-99;179;11;62;11;5;2023-08-07T05:30:00.000Z;;;
-99;184;13;64;9;4;2023-08-07T05:45:00.000Z;;;
-99;190;13;64;8;4;2023-08-07T06:15:00.000Z;;;
-99;189;15;64;9;4;2023-08-07T06:30:00.000Z;;;
-99;193;15;64;9;4;2023-08-07T06:45:00.000Z;;;
-99;188;13;63;10;5;2023-08-07T06:00:00.000Z;;;
-99;198;17;62;10;4;2023-08-07T07:00:00.000Z;;;
-99;196;18;64;11;5;2023-08-07T07:15:00.000Z;;;
-99;199;19;63;10;5;2023-08-07T07:30:00.000Z;;;
-99;208;20;63;11;5;2023-08-07T07:45:00.000Z;;;
-99;206;20;64;10;5;2023-08-07T08:00:00.000Z;;;
-99;206;20;65;10;5;2023-08-07T08:15:00.000Z;;;
-99;209;24;64;10;5;2023-08-07T08:30:00.000Z;;;
-99;208;22;67;9;5;2023-08-07T08:45:00.000Z;;;
673;213;20;77;11;5;2023-08-07T10:00:00.000Z;;;
670;218;20;77;10;5;2023-08-07T10:15:00.000Z;;;
667;222;22;77;10;5;2023-08-07T10:30:00.000Z;;;
666;220;20;78;13;6;2023-08-07T10:45:00.000Z;;;
664;240;23;78;11;5;2023-08-07T11:00:00.000Z;;;
661;219;21;80;12;5;2023-08-07T11:15:00.000Z;;;
661;219;20;80;10;5;2023-08-07T11:30:00.000Z;;;
660;220;20;82;10;5;2023-08-07T11:45:00.000Z;;;
660;233;19;80;10;5;2023-08-07T12:00:00.000Z;;;
659;232;18;82;9;4;2023-08-07T12:15:00.000Z;;;
659;208;12;82;9;4;2023-08-07T12:30:00.000Z;;;
661;217;15;83;10;5;2023-08-07T12:45:00.000Z;;;
660;224;16;84;10;5;2023-08-07T13:00:00.000Z;;;
660;220;19;84;8;4;2023-08-07T13:15:00.000Z;;;
659;220;11;86;8;4;2023-08-07T13:30:00.000Z;;;
660;222;6;87;8;4;2023-08-07T13:45:00.000Z;;;
658;214;7;90;8;4;2023-08-07T14:00:00.000Z;;;
-99;299;27;49;70;43;2023-08-08T13:45:00.000Z;;;
1519;201;43;12;36;25;2023-08-09T09:00:00.000Z;;;
1519;201;43;12;36;25;2023-08-09T09:00:00.000Z;;;
1655;1157;0;7;8;5;2023-08-09T09:15:00.000Z;;;
1616;1173;19;33;8;5;2023-08-09T09:30:00.000Z;;;
1571;1352;19;52;5;3;2023-08-09T09:45:00.000Z;;;
2179;1327;25;66;21;13;2023-08-09T11:00:00.000Z;;;
779;951;56;67;84;43;2023-08-09T11:15:00.000Z;;;
753;714;20;51;43;25;2023-08-09T11:30:00.000Z;;;
753;598;32;55;39;22;2023-08-09T11:45:00.000Z;;;
749;591;43;51;42;23;2023-08-09T12:00:00.000Z;;;
738;562;45;56;46;26;2023-08-09T12:15:00.000Z;;;
733;566;48;65;60;33;2023-08-09T12:30:00.000Z;;;
735;508;49;72;52;27;2023-08-09T12:45:00.000Z;;;
735;582;65;69;52;28;2023-08-09T13:00:00.000Z;;;
727;485;45;72;50;28;2023-08-09T13:15:00.000Z;;;
736;470;53;66;38;22;2023-08-09T13:30:00.000Z;;;
731;419;47;68;57;30;2023-08-09T13:45:00.000Z;;;
735;445;52;60;79;41;2023-08-09T14:00:00.000Z;;;
734;436;54;60;167;62;2023-08-09T14:15:00.000Z;;;
745;460;55;56;128;56;2023-08-09T14:30:00.000Z;;;
733;465;60;59;58;30;2023-08-09T14:45:00.000Z;;;
741;407;45;63;55;31;2023-08-09T15:00:00.000Z;;;
731;433;59;87;45;26;2023-08-09T15:15:00.000Z;;;
742;413;43;73;38;22;2023-08-09T15:30:00.000Z;;;
734;372;43;75;31;18;2023-08-09T15:45:00.000Z;;;
748;404;48;70;28;16;2023-08-09T16:15:00.000Z;;;
740;428;56;67;26;15;2023-08-09T16:30:00.000Z;;;
738;410;47;70;25;14;2023-08-09T16:45:00.000Z;;;
744;399;51;67;32;19;2023-08-09T16:00:00.000Z;;;
746;360;38;71;25;14;2023-08-09T17:00:00.000Z;;;
752;383;44;65;23;13;2023-08-09T17:15:00.000Z;;;
742;340;30;73;20;11;2023-08-09T17:30:00.000Z;;;
742;400;30;76;19;11;2023-08-09T17:45:00.000Z;;;
744;445;36;66;19;11;2023-08-09T18:00:00.000Z;;;
738;416;34;66;22;12;2023-08-09T18:15:00.000Z;;;
742;415;43;62;23;13;2023-08-09T18:30:00.000Z;;;
723;306;26;83;23;13;2023-08-09T18:45:00.000Z;;;
735;278;22;89;21;12;2023-08-09T19:15:00.000Z;;;
740;285;22;84;25;15;2023-08-09T19:30:00.000Z;;;
737;274;21;87;22;13;2023-08-09T19:45:00.000Z;;;
729;281;22;91;22;13;2023-08-09T19:00:00.000Z;;;
739;266;21;88;21;13;2023-08-09T20:00:00.000Z;;;
743;261;26;86;22;13;2023-08-09T20:15:00.000Z;;;
743;283;19;79;22;13;2023-08-09T20:30:00.000Z;;;
746;270;23;84;21;12;2023-08-09T20:45:00.000Z;;;
744;270;22;81;20;12;2023-08-09T21:00:00.000Z;;;
747;280;22;79;20;12;2023-08-09T21:15:00.000Z;;;
746;271;22;78;21;13;2023-08-09T21:30:00.000Z;;;
747;268;21;77;21;12;2023-08-09T21:45:00.000Z;;;
751;278;22;73;20;12;2023-08-09T22:00:00.000Z;;;
755;322;31;66;21;13;2023-08-09T22:15:00.000Z;;;
757;454;29;63;21;13;2023-08-09T22:30:00.000Z;;;
755;294;21;72;21;13;2023-08-09T22:45:00.000Z;;;
752;254;19;78;21;13;2023-08-09T23:00:00.000Z;;;
759;281;20;76;20;12;2023-08-09T23:15:00.000Z;;;
758;277;20;70;22;13;2023-08-09T23:30:00.000Z;;;
755;278;18;72;20;12;2023-08-09T23:45:00.000Z;;;
754;244;17;73;20;13;2023-08-10T00:00:00.000Z;;;
757;254;19;70;21;13;2023-08-10T00:15:00.000Z;;;
759;244;17;71;21;13;2023-08-10T00:30:00.000Z;;;
760;249;16;71;22;14;2023-08-10T00:45:00.000Z;;;
755;221;14;77;21;13;2023-08-10T01:15:00.000Z;;;
757;217;13;77;21;13;2023-08-10T01:30:00.000Z;;;
758;225;13;78;21;13;2023-08-10T01:45:00.000Z;;;
757;233;15;76;23;14;2023-08-10T01:00:00.000Z;;;
758;214;13;75;22;14;2023-08-10T03:00:00.000Z;;;
760;211;13;77;21;13;2023-08-10T03:15:00.000Z;;;
760;211;13;77;21;13;2023-08-10T03:15:00.000Z;;;
763;212;13;77;22;14;2023-08-10T03:30:00.000Z;;;
762;207;12;77;24;15;2023-08-10T03:45:00.000Z;;;
764;211;12;78;25;15;2023-08-10T04:00:00.000Z;;;
764;207;12;77;22;14;2023-08-10T04:15:00.000Z;;;
767;207;13;80;22;14;2023-08-10T04:30:00.000Z;;;
763;211;13;79;23;15;2023-08-10T04:45:00.000Z;;;
763;212;12;78;22;14;2023-08-10T05:00:00.000Z;;;
762;217;12;77;24;15;2023-08-10T05:15:00.000Z;;;
763;209;12;78;26;16;2023-08-10T05:30:00.000Z;;;
763;209;12;78;26;16;2023-08-10T05:30:00.000Z;;;
765;274;12;71;27;17;2023-08-10T05:45:00.000Z;;;
767;225;15;67;22;14;2023-08-10T06:15:00.000Z;;;
766;232;8;58;18;11;2023-08-10T06:30:00.000Z;;;
760;199;1;50;17;10;2023-08-10T06:45:00.000Z;;;
768;213;12;68;29;18;2023-08-10T06:00:00.000Z;;;
751;207;0;49;17;10;2023-08-10T07:00:00.000Z;;;
745;203;0;57;17;10;2023-08-10T07:15:00.000Z;;;
736;213;2;58;19;11;2023-08-10T07:30:00.000Z;;;
733;198;1;61;20;12;2023-08-10T07:45:00.000Z;;;
730;188;0;60;19;11;2023-08-10T08:00:00.000Z;;;
725;205;8;67;20;11;2023-08-10T08:15:00.000Z;;;
736;296;15;60;20;12;2023-08-10T08:30:00.000Z;;;
732;306;14;62;21;12;2023-08-10T08:45:00.000Z;;;
732;228;13;72;18;10;2023-08-10T09:00:00.000Z;;;
738;220;13;79;17;10;2023-08-10T09:15:00.000Z;;;
738;222;12;82;16;9;2023-08-10T09:30:00.000Z;;;
731;218;13;85;14;8;2023-08-10T09:45:00.000Z;;;
733;203;8;82;16;9;2023-08-10T10:00:00.000Z;;;
731;246;10;84;16;9;2023-08-10T10:15:00.000Z;;;
730;243;11;85;15;8;2023-08-10T10:30:00.000Z;;;
739;284;21;83;15;9;2023-08-10T10:45:00.000Z;;;
730;291;27;76;19;11;2023-08-10T11:00:00.000Z;;;
730;221;15;86;15;8;2023-08-10T11:15:00.000Z;;;
724;221;12;88;12;7;2023-08-10T11:30:00.000Z;;;
724;210;9;86;11;6;2023-08-10T11:45:00.000Z;;;
722;182;10;90;10;6;2023-08-10T12:00:00.000Z;;;
724;271;20;81;15;7;2023-08-10T12:15:00.000Z;;;
720;206;16;88;11;6;2023-08-10T12:30:00.000Z;;;
725;219;17;88;12;6;2023-08-10T12:45:00.000Z;;;
718;252;20;90;14;7;2023-08-10T13:00:00.000Z;;;
718;197;15;96;16;8;2023-08-10T13:15:00.000Z;;;
719;213;19;100;13;7;2023-08-10T13:30:00.000Z;;;
722;239;26;96;12;6;2023-08-10T13:45:00.000Z;;;
717;231;22;99;15;7;2023-08-10T15:15:00.000Z;;;
715;214;19;105;18;9;2023-08-10T15:30:00.000Z;;;
716;216;21;103;41;21;2023-08-10T15:45:00.000Z;;;
723;220;17;101;17;9;2023-08-10T15:00:00.000Z;;;
719;236;21;106;17;9;2023-08-10T17:00:00.000Z;;;
722;246;24;102;18;10;2023-08-10T17:15:00.000Z;;;
723;257;26;100;17;10;2023-08-10T17:30:00.000Z;;;
724;252;28;102;18;10;2023-08-10T17:45:00.000Z;;;
725;255;27;108;18;10;2023-08-10T18:00:00.000Z;;;
729;253;27;110;19;10;2023-08-10T18:15:00.000Z;;;
731;250;28;108;18;10;2023-08-10T18:30:00.000Z;;;
731;257;29;108;17;10;2023-08-10T18:45:00.000Z;;;
733;254;29;108;17;9;2023-08-10T19:00:00.000Z;;;
734;277;30;104;17;9;2023-08-10T19:15:00.000Z;;;
734;280;31;101;17;10;2023-08-10T19:30:00.000Z;;;
734;264;28;103;16;9;2023-08-10T19:45:00.000Z;;;
739;284;32;88;17;9;2023-08-10T20:00:00.000Z;;;
743;267;30;83;18;9;2023-08-10T20:15:00.000Z;;;
745;318;27;82;17;9;2023-08-10T20:30:00.000Z;;;
752;322;27;80;21;10;2023-08-10T20:45:00.000Z;;;
748;348;27;77;17;9;2023-08-10T21:00:00.000Z;;;
748;296;26;78;16;8;2023-08-10T21:15:00.000Z;;;
753;264;24;78;16;9;2023-08-10T21:30:00.000Z;;;
753;252;22;80;15;8;2023-08-10T21:45:00.000Z;;;
755;292;25;74;20;10;2023-08-10T22:00:00.000Z;;;
755;292;29;80;16;8;2023-08-10T22:15:00.000Z;;;
752;275;28;74;15;8;2023-08-10T22:30:00.000Z;;;
758;310;34;74;17;9;2023-08-10T22:45:00.000Z;;;
751;283;26;72;16;9;2023-08-10T23:00:00.000Z;;;
768;254;32;73;15;8;2023-08-10T23:15:00.000Z;;;
757;278;38;76;16;9;2023-08-10T23:30:00.000Z;;;
765;260;48;74;15;8;2023-08-10T23:45:00.000Z;;;
762;202;44;79;15;9;2023-08-11T00:00:00.000Z;;;
763;174;42;78;15;9;2023-08-11T00:15:00.000Z;;;
783;170;45;63;16;9;2023-08-11T00:30:00.000Z;;;
769;169;43;61;16;9;2023-08-11T00:45:00.000Z;;;
774;164;40;65;15;9;2023-08-11T01:00:00.000Z;;;
780;186;46;65;16;9;2023-08-11T01:15:00.000Z;;;
775;158;38;49;15;9;2023-08-11T01:30:00.000Z;;;
763;156;29;72;15;8;2023-08-11T01:45:00.000Z;;;
776;145;27;65;14;9;2023-08-11T03:00:00.000Z;;;
764;143;25;67;15;9;2023-08-11T03:15:00.000Z;;;
766;140;23;70;15;9;2023-08-11T03:30:00.000Z;;;
766;140;23;70;15;9;2023-08-11T03:45:00.000Z;;;
767;136;21;70;16;9;2023-08-11T04:00:00.000Z;;;
778;133;20;66;15;9;2023-08-11T04:15:00.000Z;;;
774;136;20;65;15;9;2023-08-11T04:30:00.000Z;;;
769;134;19;67;15;9;2023-08-11T04:45:00.000Z;;;
771;130;18;68;15;9;2023-08-11T05:00:00.000Z;;;
772;128;16;70;15;9;2023-08-11T05:15:00.000Z;;;
771;131;18;68;16;9;2023-08-11T05:30:00.000Z;;;
776;129;19;65;16;10;2023-08-11T05:45:00.000Z;;;
769;126;17;67;16;10;2023-08-11T06:00:00.000Z;;;
768;129;19;68;17;10;2023-08-11T06:15:00.000Z;;;
761;114;8;61;17;10;2023-08-11T06:30:00.000Z;;;
755;117;13;58;17;9;2023-08-11T06:45:00.000Z;;;
742;219;20;63;18;10;2023-08-11T07:15:00.000Z;;;
738;301;19;59;17;9;2023-08-11T07:30:00.000Z;;;
741;286;9;56;20;10;2023-08-11T07:45:00.000Z;;;
744;118;12;63;16;9;2023-08-11T07:00:00.000Z;;;
739;258;6;56;21;11;2023-08-11T08:00:00.000Z;;;
738;259;10;65;20;10;2023-08-11T08:15:00.000Z;;;
739;247;12;71;18;9;2023-08-11T08:30:00.000Z;;;
734;246;9;76;18;9;2023-08-11T08:45:00.000Z;;;
743;297;24;69;19;10;2023-08-11T09:00:00.000Z;;;
731;244;16;76;15;8;2023-08-11T09:15:00.000Z;;;
729;206;11;81;10;4;2023-08-11T09:30:00.000Z;;;
726;195;9;86;9;4;2023-08-11T09:45:00.000Z;;;
723;209;9;93;21;10;2023-08-11T11:00:00.000Z;;;
724;211;11;89;10;5;2023-08-11T11:15:00.000Z;;;
724;224;15;86;26;12;2023-08-11T11:30:00.000Z;;;
723;271;24;82;8;4;2023-08-11T11:45:00.000Z;;;
727;248;19;78;9;4;2023-08-11T13:00:00.000Z;;;
724;262;22;80;12;5;2023-08-11T13:15:00.000Z;;;
726;258;19;86;14;6;2023-08-11T13:30:00.000Z;;;
726;247;15;90;36;12;2023-08-11T13:45:00.000Z;;;
730;247;20;89;74;39;2023-08-11T14:00:00.000Z;;;
729;274;29;99;19;10;2023-08-11T14:15:00.000Z;;;
730;260;27;101;33;16;2023-08-11T14:30:00.000Z;;;
731;244;26;94;34;16;2023-08-11T14:45:00.000Z;;;
729;258;25;102;17;8;2023-08-11T16:00:00.000Z;;;
730;271;30;112;37;18;2023-08-11T16:15:00.000Z;;;
728;261;25;122;31;15;2023-08-11T16:30:00.000Z;;;
729;279;23;116;20;9;2023-08-11T16:45:00.000Z;;;
733;266;34;97;14;6;2023-08-11T18:00:00.000Z;;;
732;274;32;90;12;5;2023-08-11T18:15:00.000Z;;;
734;274;33;85;13;6;2023-08-11T18:30:00.000Z;;;
734;259;30;84;14;6;2023-08-11T18:45:00.000Z;;;
736;191;38;84;13;6;2023-08-11T19:00:00.000Z;;;
736;160;31;83;16;8;2023-08-11T19:15:00.000Z;;;
737;148;29;77;18;9;2023-08-11T19:30:00.000Z;;;
737;196;28;74;18;9;2023-08-11T19:45:00.000Z;;;
742;196;30;73;20;9;2023-08-11T20:00:00.000Z;;;
743;148;29;71;21;10;2023-08-11T20:15:00.000Z;;;
744;183;27;68;20;10;2023-08-11T20:30:00.000Z;;;
746;252;25;65;20;10;2023-08-11T20:45:00.000Z;;;
750;266;23;64;20;10;2023-08-11T21:00:00.000Z;;;
749;264;22;62;19;10;2023-08-11T21:15:00.000Z;;;
748;260;24;62;19;9;2023-08-11T21:30:00.000Z;;;
749;247;34;65;19;10;2023-08-11T21:45:00.000Z;;;
748;171;41;67;18;9;2023-08-11T22:00:00.000Z;;;
753;148;31;54;19;10;2023-08-11T22:15:00.000Z;;;
757;141;24;55;15;7;2023-08-11T22:30:00.000Z;;;
